game_date,player_name,away_team,home_team,p_throws,Outs,Pitches,PA,Runs,Hits,K,BB,HBP,HR,FB,GB,Strikes,Balls,BIP,Whiffs,CS,CSW,xBA,wOBA,xwOBA,throws_ff,throws_si,throws_fc,throws_sl,throws_st,throws_cu,throws_ch,ff_velo,ff_spinrate,ff_ivb,ff_hb,ff_vaa,si_velo,si_spinrate,si_ivb,si_hb,si_vaa,fc_velo,fc_spinrate,fc_ivb,fc_hb,fc_vaa,sl_velo,sl_spinrate,sl_ivb,sl_hb,sl_vaa,st_velo,st_spinrate,st_ivb,st_hb,st_vaa,cu_velo,cu_spinrate,cu_ivb,cu_hb,cu_vaa,ch_velo,ch_spinrate,ch_ivb,ch_hb,ch_vaa,ff_usage_vR,si_usage_vR,fc_usage_vR,sl_usage_vR,st_usage_vR,cu_usage_vR,ch_usage_vR,ff_usage_vL,si_usage_vL,fc_usage_vL,sl_usage_vL,st_usage_vL,cu_usage_vL,ch_usage_vL
2023-03-30T00:00:00.000000,Hunter Greene,PIT,CIN,R,10,84,18,2,5,8,3,0,1,2,2,45,32,7,5,14,19,0.5611428571428572,0.44722222222222224,0.3935393888888889,1,0,0,1,0,0,0,100.41754385964913,2440.75,15.766315789473685,-12.861052631578948,-4.608046359246608,,,,,,,,,,,90.07916666666667,2385.3333333333335,3.7550000000000003,3.11,-7.9212034587455795,,,,,,,,,,,,,,,,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.7441860465116279,0.0,0.0,0.2558139534883721,0.0,0.0,0.0
2023-03-30T00:00:00.000000,Jacob deGrom,PHI,TEX,R,11,73,17,4,6,7,0,0,1,3,2,39,24,10,10,13,23,0.394,0.526470588235294,0.282764705882353,1,0,0,1,0,1,1,98.45957446808511,2548.0851063829787,17.080851063829787,-8.410212765957446,-4.100929179895091,,,,,,,,,,,91.83043478260869,2656.782608695652,4.492173913043478,4.189565217391304,-7.465897502627607,,,,,,83.5,2768.0,-6.24,6.24,-11.254113826279372,91.35,1583.0,3.12,-13.5,-8.870861058811794,0.37037037037037035,0.0,0.0,0.6296296296296297,0.0,0.0,0.0,0.8043478260869565,0.0,0.0,0.13043478260869565,0.0,0.021739130434782608,0.043478260869565216
2023-03-30T00:00:00.000000,Julio Urias,AZ,LAD,L,17,79,21,7,4,6,0,1,0,2,5,43,22,14,9,15,24,0.37707142857142856,0.2642857142857143,0.28666690476190476,1,0,1,0,0,0,1,92.54166666666667,2449.5833333333335,17.5,2.8333333333333335,-5.174670012164905,,,,,,86.05555555555556,2708.4444444444443,4.733333333333333,-6.48,-8.327140431321096,,,,,,,,,,,,,,,,84.85,1745.4,7.428,13.368,-7.716473634713327,0.44776119402985076,0.0,0.13432835820895522,0.0,0.0,0.0,0.14925373134328357,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-30T00:00:00.000000,Kyle Gibson,BAL,BOS,R,15,79,21,9,6,3,1,1,0,3,8,37,26,16,6,15,21,0.373,0.3738095238095238,0.40894800000000003,1,1,1,0,1,1,1,91.19,2285.7,17.472,-8.388,-5.717423808142735,91.01875,2143.25,10.935,-15.1275,-6.951452681352516,88.60588235294118,2364.0833333333335,11.823529411764707,1.1505882352941175,-6.7062695645258845,,,,,,81.14,2371.076923076923,4.272,10.072000000000001,-8.712144958200176,79.02000000000001,2402.75,-4.392,5.64,-10.62356002706952,83.73125,1720.1875,4.7325,-16.1475,-9.163544724294706,0.03225806451612903,0.3225806451612903,0.12903225806451613,0.0,0.4838709677419355,0.0,0.03225806451612903,0.1875,0.125,0.2708333333333333,0.0,0.0,0.10416666666666667,0.3125
2023-03-30T00:00:00.000000,Kyle Muller,LAA,OAK,L,15,72,19,1,4,3,1,0,0,3,8,29,28,15,5,8,13,0.35513333333333336,0.2263157894736842,0.3115212105263158,1,0,0,1,0,1,1,92.83428571428571,2357.8,11.396571428571429,2.681142857142857,-6.048061994321564,,,,,,,,,,,86.21739130434783,2004.6521739130435,1.5756521739130436,-1.8052173913043477,-8.335555218385737,,,,,,81.2125,2429.5,-15.945,-7.98,-12.866585176870927,87.63333333333333,1534.1666666666667,2.38,13.36,-8.069533319812415,0.5,0.0,0.0,0.3064516129032258,0.0,0.0967741935483871,0.0967741935483871,0.4,0.0,0.0,0.4,0.0,0.2,0.0
2023-03-30T00:00:00.000000,Logan Webb,SF,NYY,R,18,92,24,3,4,12,2,0,2,2,5,55,27,10,15,23,38,0.3225,0.3,0.25720025,1,1,0,0,1,0,1,92.54285714285713,2138.0,4.2,-17.33142857142857,-5.411561893985904,92.07142857142857,1911.9,-0.3188571428571429,-18.09257142857143,-6.42214071714965,,,,,,,,,,,84.17222222222222,2541.8333333333335,3.286666666666667,7.3999999999999995,-7.611460135853766,,,,,,86.490625,1510.21875,-6.15375,-8.20125,-8.25527219530595,0.07352941176470588,0.39705882352941174,0.0,0.0,0.19117647058823528,0.0,0.3382352941176471,0.08333333333333333,0.3333333333333333,0.0,0.0,0.20833333333333334,0.0,0.375
2023-03-30T00:00:00.000000,Luis Castillo,CLE,SEA,R,18,76,19,0,1,6,0,0,0,2,5,46,17,13,13,15,28,0.2159230769230769,0.04736842105263158,0.14457894736842106,1,1,0,1,0,0,1,95.38333333333334,2380.9655172413795,14.468,-12.348,-4.250223538610183,95.78695652173913,2134.1304347826085,5.373913043478261,-19.309565217391306,-5.8669261993058415,,,,,,88.2,2299.2,4.956,-1.1280000000000001,-6.489387885250181,,,,,,,,,,,88.03076923076924,2024.0833333333333,0.8584615384615385,-17.787692307692307,-7.573226994305125,0.5714285714285714,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,0.32727272727272727,0.3090909090909091,0.0,0.12727272727272726,0.0,0.0,0.23636363636363636
2023-03-30T00:00:00.000000,Marcus Stroman,MIL,CHC,R,18,91,23,4,3,8,3,0,0,0,9,41,38,12,14,17,31,0.31625,0.20869565217391303,0.24550908695652177,1,1,1,1,0,0,1,91.04285714285713,2427.5714285714284,16.268571428571427,-6.017142857142857,-3.7347941402747664,90.8025,2346.75,3.5789999999999997,-10.824,-6.954625768602203,88.9,2510.375,5.715,1.56,-6.572880206164688,85.36666666666667,2871.6666666666665,-2.16,4.16,-9.157804875579664,,,,,,,,,,,85.42222222222222,1656.6666666666667,2.4000000000000004,-14.24,-8.896636871110609,0.05,0.475,0.0,0.025,0.0,0.0,0.0,0.1,0.42,0.16,0.04,0.0,0.0,0.18
2023-03-30T00:00:00.000000,Max Fried,ATL,WSH,L,10,43,13,5,4,2,0,0,0,2,5,17,15,11,4,5,9,0.23118181818181818,0.3038461538461539,0.19607692307692307,1,1,0,1,1,1,1,93.6923076923077,2225.8,13.052307692307693,1.2923076923076924,-5.557988905811693,93.26666666666667,2074.6,10.979999999999999,9.38,-6.450992980173709,,,,,,86.775,2376.4285714285716,3.33,-2.805,-7.744175847532277,80.66666666666667,2764.6666666666665,-3.5199999999999996,-19.439999999999998,-8.263183173906475,75.675,2803.0,-16.86,-7.635,-12.868374027895797,88.03999999999999,1566.3333333333333,4.08,17.784,-7.6652381063993875,0.38461538461538464,0.038461538461538464,0.0,0.07692307692307693,0.038461538461538464,0.2692307692307692,0.19230769230769232,0.17647058823529413,0.29411764705882354,0.0,0.35294117647058826,0.11764705882352941,0.058823529411764705,0.0
2023-03-30T00:00:00.000000,Max Scherzer,NYM,MIA,R,18,91,22,6,4,6,2,0,1,3,5,49,28,14,13,14,27,0.24507142857142858,0.3090909090909091,0.27580936363636366,1,0,1,1,0,1,1,93.11162790697675,2402.279069767442,16.093953488372094,-12.12,-4.380848539736404,,,,,,87.125,2378.5,6.09,3.0,-5.762284164639288,83.85384615384615,2345.6923076923076,2.4092307692307693,2.9076923076923076,-7.926446711783303,,,,,,74.25,2852.0,-8.88,18.375,-10.560151346462787,82.99,1390.7,2.832,-15.744,-7.474772617247064,0.463768115942029,0.0,0.014492753623188406,0.37681159420289856,0.0,0.057971014492753624,0.08695652173913043,0.5,0.0,0.13636363636363635,0.0,0.0,0.18181818181818182,0.18181818181818182
2023-03-30T00:00:00.000000,Miles Mikolas,TOR,STL,R,10,90,21,7,10,6,0,1,0,3,3,47,29,14,8,15,23,0.57,0.49523809523809526,0.4498097619047619,1,1,0,1,0,1,1,93.68333333333334,2333.25,15.9,-4.235,-5.897184888896451,93.24,2278.15,11.112,-13.14,-6.757904909088028,,,,,,86.48260869565217,2401.391304347826,1.3513043478260869,5.20695652173913,-9.007764146298985,,,,,,76.9470588235294,2623.176470588235,-15.451764705882354,10.390588235294118,-12.118878280580796,82.68333333333334,1661.6666666666667,12.62,-11.9,-6.991431176007463,0.3,0.21666666666666667,0.0,0.3,0.0,0.18333333333333332,0.0,0.2,0.23333333333333334,0.0,0.16666666666666666,0.0,0.2,0.2
2023-03-30T00:00:00.000000,Mitch Keller,PIT,CIN,R,14,101,23,8,5,8,4,0,1,2,5,52,38,11,14,16,30,0.4305454545454545,0.43478260869565216,0.36733095652173914,1,1,1,0,1,1,1,95.96363636363635,2369.590909090909,14.918181818181818,-8.798181818181819,-5.411730068144283,94.31818181818181,2344.409090909091,9.534545454545453,-16.729090909090907,-6.432152745330435,90.76129032258065,2439.548387096774,7.3664516129032265,3.0929032258064515,-6.789409645147474,,,,,,83.45833333333333,2723.0833333333335,0.030000000000000072,21.3,-8.433983532939376,78.65,2605.4,-15.564000000000002,13.164000000000001,-11.624991236963266,91.23333333333333,1659.0,2.1199999999999997,-15.0,-7.639414374712385,0.07547169811320754,0.41509433962264153,0.3018867924528302,0.0,0.20754716981132076,0.0,0.0,0.3829787234042553,0.0,0.3191489361702128,0.0,0.02127659574468085,0.2127659574468085,0.06382978723404255
2023-03-30T00:00:00.000000,Pablo Lopez,MIN,KC,R,16,85,21,2,2,8,3,1,0,3,5,41,35,9,17,12,29,0.2806666666666666,0.23571428571428568,0.24784352380952382,1,1,0,0,1,1,1,95.22068965517242,2329.1724137931033,14.801379310344828,-5.395862068965517,-4.741160272286133,94.43333333333334,2174.5,8.69,-13.43,-5.595226921450709,,,,,,,,,,,84.705,2514.35,3.0060000000000002,11.43,-7.645104171401149,82.3,2683.1428571428573,-12.154285714285715,9.017142857142858,-10.94987337530838,89.24705882352941,2158.470588235294,5.929411764705883,-14.696470588235295,-7.27547025578418,0.2916666666666667,0.25,0.0,0.0,0.4166666666666667,0.0,0.041666666666666664,0.40540540540540543,0.0,0.0,0.0,0.0,0.1891891891891892,0.40540540540540543
2023-03-30T00:00:00.000000,Patrick Corbin,ATL,WSH,L,9,85,20,4,7,3,3,0,0,3,9,34,37,14,10,12,22,0.4203571428571428,0.48250000000000004,0.48628545,1,1,0,1,0,0,1,91.24166666666667,2102.181818181818,15.38,9.09,-5.8681365609074065,91.68205128205128,2125.9666666666667,10.381538461538462,15.676923076923076,-6.9065821780613845,,,,,,78.33333333333333,2110.259259259259,-0.6559999999999999,-2.8040000000000003,-10.524491869947758,,,,,,,,,,,78.1,1561.0,11.370000000000001,14.1,-8.254242602078152,0.1,0.4666666666666667,0.0,0.36666666666666664,0.0,0.0,0.06666666666666667,0.24,0.44,0.0,0.32,0.0,0.0,0.0
2023-03-30T00:00:00.000000,Sandy Alcantara,NYM,MIA,R,15,97,23,3,3,2,4,0,0,2,11,41,39,17,14,10,24,0.29770588235294115,0.2391304347826087,0.33207008695652174,1,1,0,1,0,0,1,97.41785714285713,2194.785714285714,13.41,-13.045714285714286,-5.170471756805417,97.46153846153847,2268.769230769231,7.938461538461539,-17.976923076923075,-6.395890864568184,,,,,,90.16499999999999,2324.35,4.386,-1.8719999999999999,-8.456697857948653,,,,,,,,,,,91.2909090909091,2038.0454545454545,5.1054545454545455,-17.509090909090908,-8.055296907678136,0.15384615384615385,0.46153846153846156,0.0,0.2564102564102564,0.0,0.0,0.1282051282051282,0.38596491228070173,0.14035087719298245,0.0,0.17543859649122806,0.0,0.0,0.2982456140350877
2023-03-30T00:00:00.000000,Shane Bieber,CLE,SEA,R,18,87,23,0,6,3,0,0,0,5,9,37,30,20,10,15,25,0.3406,0.2652173913043478,0.33343478260869563,1,0,1,1,0,0,1,90.85416666666667,2201.5416666666665,17.81,-10.209999999999999,-5.493715673671829,,,,,,85.54375,2477.5806451612902,8.182500000000001,2.9325,-6.972566968348697,84.22727272727273,2514.590909090909,1.6090909090909091,3.921818181818182,-8.512922841164672,,,,,,,,,,,86.2,1568.6666666666667,7.640000000000001,-14.36,-7.684005099391136,0.25,0.0,0.4,0.35,0.0,0.0,0.0,0.2978723404255319,0.0,0.3404255319148936,0.1702127659574468,0.0,0.0,0.06382978723404255
2023-03-30T00:00:00.000000,Shane McClanahan,DET,TB,L,18,87,22,1,4,6,1,0,0,2,9,43,29,15,15,10,25,0.2498,0.2113636363636364,0.21872286363636365,1,0,0,1,0,1,1,97.33469387755102,2256.183673469388,19.361632653061225,10.231836734693879,-4.339679736505809,,,,,,,,,,,89.55,2388.8333333333335,2.2000000000000006,-4.58,-7.866122059278781,,,,,,83.58666666666666,2598.0666666666666,-11.144,-4.872,-10.18857253271583,88.1470588235294,1584.7058823529412,9.098823529411765,17.27294117647059,-7.132387748155342,0.5555555555555556,0.0,0.0,0.013888888888888888,0.0,0.19444444444444445,0.2361111111111111,0.6,0.0,0.0,0.3333333333333333,0.0,0.06666666666666667,0.0
2023-03-30T00:00:00.000000,Shohei Ohtani,LAA,OAK,R,18,93,23,1,2,10,3,0,0,4,1,45,38,10,12,18,30,0.2004,0.18478260869565216,0.18763952173913043,1,1,0,0,1,1,1,97.83125,2290.375,15.9375,-5.04,-5.631260264350769,92.5,1276.0,3.24,-14.879999999999999,-7.779254243875646,,,,,,,,,,,84.02222222222223,2496.688888888889,4.893333333333333,18.664,-7.459672206406316,77.95,2485.5,-14.34,16.080000000000002,-11.241818945849758,89.10769230769232,1163.4615384615386,4.070769230769231,-5.427692307692308,-8.00192160927016,0.39285714285714285,0.017857142857142856,0.0,0.0,0.4642857142857143,0.017857142857142856,0.10714285714285714,0.2702702702702703,0.0,0.0,0.0,0.5135135135135135,0.02702702702702703,0.1891891891891892
2023-03-30T00:00:00.000000,Zac Gallen,AZ,LAD,R,14,89,23,5,6,7,3,0,0,2,3,42,34,13,12,12,24,0.4333076923076923,0.3565217391304348,0.3193351739130435,1,0,0,1,0,0,1,93.12444444444445,2383.511111111111,17.618666666666666,-4.450666666666667,-5.0568123114026475,,,,,,,,,,,87.79375,2434.1875,3.1275,4.8675,-7.651121381044828,,,,,,,,,,,86.92,1542.2,2.304,-14.328,-8.761662846758316,0.5625,0.0,0.0,0.22916666666666666,0.0,0.0,0.041666666666666664,0.43902439024390244,0.0,0.0,0.12195121951219512,0.0,0.0,0.1951219512195122
2023-03-30T00:00:00.000000,Zack Greinke,MIN,KC,R,16,80,23,1,7,4,1,0,0,3,7,38,24,18,9,11,20,0.3037222222222222,0.3347826086956522,0.2696914347826087,1,1,1,1,0,1,1,90.36666666666667,2349.5,14.54,-0.2199999999999999,-6.684309939695569,90.70769230769231,2274.6153846153848,9.71076923076923,-15.036923076923078,-6.006441519320453,86.3111111111111,2493.1111111111113,4.1066666666666665,7.346666666666668,-8.599453589423822,80.6842105263158,2510.0,3.814736842105263,11.936842105263159,-9.030843771977136,,,,,,73.83181818181818,2519.681818181818,-10.77818181818182,11.841818181818182,-11.68043850338659,87.62727272727273,1624.8181818181818,5.825454545454545,-14.061818181818182,-8.133650195492036,0.06521739130434782,0.15217391304347827,0.1956521739130435,0.2826086956521739,0.0,0.17391304347826086,0.13043478260869565,0.08823529411764706,0.17647058823529413,0.0,0.17647058823529413,0.0,0.4117647058823529,0.14705882352941177
2023-03-31T00:00:00.000000,Cristian Javier,CWS,HOU,R,15,82,23,3,8,6,1,0,0,4,7,48,18,16,19,11,30,0.3522666666666667,0.4043478260869566,0.2872683181818182,1,0,0,1,1,0,1,93.33673469387755,2309.4897959183672,19.035918367346937,-5.936326530612245,-4.257508390390758,,,,,,,,,,,81.3,2440.0,7.5600000000000005,3.84,-9.721626277864935,79.99583333333332,2599.0416666666665,3.475,14.565,-8.330752984306722,,,,,,83.53333333333333,2330.0,12.159999999999998,-15.840000000000002,-7.762017709994093,0.6363636363636364,0.0,0.0,0.022727272727272728,0.29545454545454547,0.0,0.0,0.5526315789473685,0.0,0.0,0.0,0.2894736842105263,0.0,0.07894736842105263
2023-03-31T00:00:00.000000,David Peterson,NYM,MIA,L,14,84,22,1,8,5,1,0,1,3,11,35,33,16,10,13,23,0.3735,0.44090909090909086,0.3370865,1,1,0,1,0,1,1,93.71428571428571,2136.4285714285716,14.605714285714285,5.468571428571429,-5.5248241702116605,92.984,2202.48,6.5855999999999995,14.3904,-7.034726953858172,,,,,,85.55357142857143,2421.0714285714284,-0.21428571428571433,-3.4628571428571426,-9.09308144663135,,,,,,80.0,2474.75,-8.73,-7.6499999999999995,-11.365234119259041,86.07692307692308,1587.6923076923076,8.907692307692308,14.88923076923077,-7.575429486596582,0.22413793103448276,0.1896551724137931,0.0,0.3275862068965517,0.0,0.05172413793103448,0.20689655172413793,0.038461538461538464,0.5384615384615384,0.0,0.34615384615384615,0.0,0.038461538461538464,0.038461538461538464
2023-03-31T00:00:00.000000,Dustin May,AZ,LAD,R,21,84,25,0,3,4,1,0,0,4,11,36,28,20,8,12,20,0.31145,0.15,0.29395612,1,1,1,0,1,0,1,97.6,2302.1666666666665,16.13666666666667,-9.72,-4.924386774759723,97.06666666666666,2294.8888888888887,10.766666666666666,-16.74,-5.178957826035724,93.36363636363636,2502.3636363636365,8.509090909090908,0.054545454545454536,-5.874843638657671,,,,,,84.7,3315.6666666666665,-7.8500000000000005,17.900000000000002,-8.90168987105422,,,,,,90.08571428571429,1760.7142857142858,4.319999999999999,-16.337142857142858,-6.537793951743111,0.038461538461538464,0.5769230769230769,0.038461538461538464,0.0,0.34615384615384615,0.0,0.0,0.603448275862069,0.05172413793103448,0.1724137931034483,0.0,0.05172413793103448,0.0,0.1206896551724138
2023-03-31T00:00:00.000000,Hunter Gaddis,CLE,SEA,R,11,71,18,8,5,4,1,1,0,3,3,37,22,12,4,11,15,0.315,0.3861111111111111,0.3057726666666667,1,0,0,1,0,1,1,93.588,2026.8,16.7952,-7.1712,-5.437575164936154,,,,,,,,,,,85.93846153846154,2136.0,3.263076923076923,6.300000000000001,-8.352654974118808,,,,,,78.7,2347.0,-6.8,5.6000000000000005,-12.136134786526549,81.9625,1704.125,11.745000000000001,-13.3725,-7.3968869680424545,0.2903225806451613,0.0,0.0,0.5806451612903226,0.0,0.03225806451612903,0.0967741935483871,0.41025641025641024,0.0,0.0,0.20512820512820512,0.0,0.05128205128205128,0.3333333333333333
2023-03-31T00:00:00.000000,Jesus Luzardo,NYM,MIA,L,16,91,21,1,2,5,4,0,0,3,5,39,40,12,15,13,28,0.29383333333333334,0.21904761904761902,0.33002914285714285,1,1,0,1,0,0,1,97.51153846153846,2346.730769230769,15.507692307692308,12.876923076923077,-4.977394859215369,96.99047619047619,2229.0,13.08,15.291428571428572,-5.574337259466667,,,,,,85.80740740740741,2368.5925925925926,1.4177777777777778,-1.4088888888888889,-8.753732851581022,,,,,,,,,,,88.84705882352942,2027.7058823529412,8.823529411764707,15.741176470588233,-7.666749275230036,0.3384615384615385,0.13846153846153847,0.0,0.26153846153846155,0.0,0.0,0.26153846153846155,0.15384615384615385,0.46153846153846156,0.0,0.38461538461538464,0.0,0.0,0.0
